TextID;Segment_nature;Segment_set;PairID;Segment;Topic;URL;URL_ID
197;naturally occurring;SetB;76;Apenas em torno de 15% de todos os pacientes retornam plenamente ao seu n¡vel pr‚-m¢rbido de funcionamento.;Psychology;https://www.msdmanuals.com/pt/profissional/transtornos-psiqui%C3%A1tricos/esquizofrenia-e-transtornos-relacionados/esquizofrenia;122
198;naturally occurring;SetB;79;[A endocardite nÆo infecciosa e a endocardite infecciosa] podem provocar embolias e comprometimento da fun‡Æo card¡aca.;Biology;https://www.msdmanuals.com/pt/profissional/dist%C3%BArbios-cardiovasculares/endocardite/defini%C3%A7%C3%A3o-de-endocardite;124
199;naturally occurring;SetB;81;O transtorno de personalidade narcisista ‚ caracterizado por um padrÆo generalizado de grandiosidade, necessidade de adula‡Æo e falta de empatia.;Psychology;https://www.msdmanuals.com/pt/profissional/transtornos-psiqui%C3%A1tricos/transtornos-de-personalidade/transtorno-de-personalidade-narcisista-tpn;126
200;naturally occurring;SetB;84;Para atender os crit‚rios do DSM-5 para o diagn¢stico, os pacientes devem ter um medo acentuado e persistente (? 6 meses) ou ansiedade sobre uma ou mais situa‡äes sociais em que eles podem ser analisados por outros.;Psychology;https://www.msdmanuals.com/pt/profissional/transtornos-psiqui%C3%A1tricos/ansiedade-e-transtornos-relacionados-a-estressores/fobia-social;51
201;naturally occurring;SetB;85;Agorafobia ‚ o medo e a ansiedade antecipat¢ria acerca de ficar aprisionado em situa‡äes ou lugares sem uma maneira de escapar facilmente e sem ajuda caso ansiedade intensa ocorra.;Psychology;https://www.msdmanuals.com/pt/profissional/transtornos-psiqui%C3%A1tricos/ansiedade-e-transtornos-relacionados-a-estressores/agorafobia;127
202;naturally occurring;SetB;86;As situa‡äes sÆo evitadas, ou podem ser enfrentadas, mas com ansiedade substancial.;Psychology;https://www.msdmanuals.com/pt/profissional/transtornos-psiqui%C3%A1tricos/ansiedade-e-transtornos-relacionados-a-estressores/agorafobia;127
203;naturally occurring;SetB;87;O transtorno de estresse agudo (TEA) corresponde a um per¡odo breve de recorda‡äes invasivas que ocorrem 4 semanas ap¢s testemunhar ou experimentar um evento traum tico opressivo.;Psychology;https://www.msdmanuals.com/pt/profissional/transtornos-psiqui%C3%A1tricos/ansiedade-e-transtornos-relacionados-a-estressores/transtorno-de-estresse-agudo-tea;128
204;naturally occurring;SetB;88;"O transtorno de estresse p¢s-traum tico (TEPT) constitui-se de lembran‡as recorrentes intrusivas de um evento traum tico opressivo; as lembran‡as duram > 1 mˆs e come‡am em at‚ 6 meses depois do evento.";Psychology;https://www.msdmanuals.com/pt/profissional/transtornos-psiqui%C3%A1tricos/ansiedade-e-transtornos-relacionados-a-estressores/transtorno-de-estresse-p%C3%B3s-traum%C3%A1tico-tept;129
205;naturally occurring;SetB;89;·s vezes os sintomas representam uma continua‡Æo do transtorno de estresse agudo (ÿTranstorno de estresse agudo (TEA)), ou podem ocorrer separadamente, em at‚ 6 meses ap¢s o trauma.;Psychology;https://www.msdmanuals.com/pt/profissional/transtornos-psiqui%C3%A1tricos/ansiedade-e-transtornos-relacionados-a-estressores/transtorno-de-estresse-p%C3%B3s-traum%C3%A1tico-tept;129
206;naturally occurring;SetB;90;Estados dissociativos transit¢rios na vig¡lia, muito mais raros, nos quais os eventos sÆo revividos como se estivessem acontecendo (flashback), …s vezes fazendo os pacientes reagirem como se estivessem na situa‡Æo original [...].;Psychology;https://www.msdmanuals.com/pt/profissional/transtornos-psiqui%C3%A1tricos/ansiedade-e-transtornos-relacionados-a-estressores/transtorno-de-estresse-p%C3%B3s-traum%C3%A1tico-tept;129
207;naturally occurring;SetB;91;Efeitos negativos sobre a cogni‡Æo e o humor (? 2 dos seguintes): perda de mem¢ria para partes significativas do evento (amn‚sia dissociativa);Psychology;https://www.msdmanuals.com/pt/profissional/transtornos-psiqui%C3%A1tricos/ansiedade-e-transtornos-relacionados-a-estressores/transtorno-de-estresse-p%C3%B3s-traum%C3%A1tico-tept;129
208;naturally occurring;SetB;92;Para essa terapia, os pacientes sÆo convidados a seguir o dedo em movimento do terapeuta enquanto imaginam serem expostos ao trauma.;Psychology;https://www.msdmanuals.com/pt/profissional/transtornos-psiqui%C3%A1tricos/ansiedade-e-transtornos-relacionados-a-estressores/transtorno-de-estresse-p%C3%B3s-traum%C3%A1tico-tept;129
209;naturally occurring;SetB;93;O transtorno delirante pode surgir no contexto de um transtorno de personalidade paranoide preexistente.;Psychology;https://www.msdmanuals.com/pt/profissional/transtornos-psiqui%C3%A1tricos/esquizofrenia-e-transtornos-relacionados/transtorno-delirante;130
210;naturally occurring;SetB;94;O funcionamento psicossocial nÆo ‚ tÆo prejudicado, como no caso da esquizofrenia, e os preju¡zos surgem, em geral, diretamente da cren‡a delirante.;Psychology;https://www.msdmanuals.com/pt/profissional/transtornos-psiqui%C3%A1tricos/esquizofrenia-e-transtornos-relacionados/transtorno-delirante;130
211;naturally occurring;SetB;95;[^O] Diagn¢stico Depende muito da realiza‡Æo de uma avalia‡Æo cl¡nica, obtendo anamnese completa e exclusÆo de outras afec‡äes espec¡ficas associadas aos del¡rios.;Psychology;https://www.msdmanuals.com/pt/profissional/transtornos-psiqui%C3%A1tricos/esquizofrenia-e-transtornos-relacionados/transtorno-delirante;130
212;naturally occurring;SetB;96;A avalia‡Æo da periculosidade, especialmente da extensÆo em que o paciente est  disposto a agir com base em seu del¡rio, ‚ bastante importante.;Psychology;https://www.msdmanuals.com/pt/profissional/transtornos-psiqui%C3%A1tricos/esquizofrenia-e-transtornos-relacionados/transtorno-delirante;130
213;naturally occurring;SetB;98;A maior parte dos pacientes pode permanecer empregada.;Psychology;https://www.msdmanuals.com/pt/profissional/transtornos-psiqui%C3%A1tricos/esquizofrenia-e-transtornos-relacionados/transtorno-delirante;130
214;naturally occurring;SetB;99;Tratamento: Visa estabelecer rela‡Æo m‚dico-paciente efetiva e controlar as complica‡äes.;Psychology;https://www.msdmanuals.com/pt/profissional/transtornos-psiqui%C3%A1tricos/esquizofrenia-e-transtornos-relacionados/transtorno-delirante;130
215;naturally occurring;SetB;100;"O foco da preocupa‡Æo nÆo ‚ restrito como em outros transtornos psiqui tricos; o paciente tem m£ltiplas preocupa‡äes, as quais quase sempre mudam com o tempo.";Psychology;https://www.msdmanuals.com/pt/profissional/transtornos-psiqui%C3%A1tricos/ansiedade-e-transtornos-relacionados-a-estressores/transtorno-de-ansiedade-generalizado-tag;131
216;naturally occurring;SetB;101;Ataque de pƒnico ‚ o in¡cio abrupto de um per¡odo circunscrito breve de intenso desconforto, ansiedade ou medo, acompanhado por sintomas som ticos e/ou cognitivos.;Psychology;https://www.msdmanuals.com/pt/profissional/transtornos-psiqui%C3%A1tricos/ansiedade-e-transtornos-relacionados-a-estressores/ataques-e-transtorno-de-p%C3%A2nico#v1025529_pt;132
217;naturally occurring;SetB;102;Oÿtranstorno de pƒnicoÿ‚ a ocorrˆncia de ataques de pƒnico repetidos, normalmente acompanhados de medo sobre futuros ataques ou de mudan‡as comportamentais para evitar situa‡äes que poderiam predispor aos ataques.;Psychology;https://www.msdmanuals.com/pt/profissional/transtornos-psiqui%C3%A1tricos/ansiedade-e-transtornos-relacionados-a-estressores/ataques-e-transtorno-de-p%C3%A2nico#v1025529_pt;132
218;naturally occurring;SetB;104;[Pode ocorrer] Resposta comportamental desadaptativa aos ataques de pƒnico (p. ex., evitar atividades comuns como exerc¡cio f¡sico ou situa‡äes sociais para tentar prevenir novos ataques);Psychology;https://www.msdmanuals.com/pt/profissional/transtornos-psiqui%C3%A1tricos/ansiedade-e-transtornos-relacionados-a-estressores/ataques-e-transtorno-de-p%C3%A2nico#v1025529_pt;132
219;naturally occurring;SetB;105;Para outras, sobretudo sem tratamento, o transtorno de pƒnico segue um curso cr“nico e flutuante.;Psychology;https://www.msdmanuals.com/pt/profissional/transtornos-psiqui%C3%A1tricos/ansiedade-e-transtornos-relacionados-a-estressores/ataques-e-transtorno-de-p%C3%A2nico#v1025529_pt;132
220;naturally occurring;SetB;106;Se comportamentos de esquiva nÆo se desenvolveram, tranquiliza‡Æo, educa‡Æo sobre ansiedade e encorajamento para continuar a retornar e a permanecer em lugares em que os ataques de pƒnico ocorreram podem ser tudo o que ‚ necess rio.;Psychology;https://www.msdmanuals.com/pt/profissional/transtornos-psiqui%C3%A1tricos/ansiedade-e-transtornos-relacionados-a-estressores/ataques-e-transtorno-de-p%C3%A2nico#v1025529_pt;132
221;naturally occurring;SetB;107;Entretanto, em transtorno de longa dura‡Æo que envolva ataques frequentes e comportamentos de esquiva, o tratamento provavelmente exigir  tratamento medicamentoso combinado com psicoterapia mais intensiva.;Psychology;https://www.msdmanuals.com/pt/profissional/transtornos-psiqui%C3%A1tricos/ansiedade-e-transtornos-relacionados-a-estressores/ataques-e-transtorno-de-p%C3%A2nico#v1025529_pt;132
222;naturally occurring;SetB;110;O sistema recorda as exposi‡äes anteriores e ‚ espec¡fica de Ag.;Biology;https://www.msdmanuals.com/pt/profissional/imunologia-dist%C3%BArbios-al%C3%A9rgicos/biologia-do-sistema-imune/vis%C3%A3o-geral-do-sistema-imune;134
223;naturally occurring;SetB;111;Uma vez reconhecido, um complexo Ag-Ac ou um complexo complemento-microrganismo ‚ fagocitado.;Biology;https://www.msdmanuals.com/pt/profissional/imunologia-dist%C3%BArbios-al%C3%A9rgicos/biologia-do-sistema-imune/vis%C3%A3o-geral-do-sistema-imune;134
224;naturally occurring;SetB;113;Sem o est¡mulo do Ag, a secre‡Æo de citocinas cessa e as c‚lulas T citot¢xicas ativadas sofrem apoptose.;Biology;https://www.msdmanuals.com/pt/profissional/imunologia-dist%C3%BArbios-al%C3%A9rgicos/biologia-do-sistema-imune/vis%C3%A3o-geral-do-sistema-imune;134
225;naturally occurring;SetB;114;As imunodeficiˆncias estÆo associadas com ou predispäem os pacientes afetados a v rias complica‡äes, incluindo infec‡äes, doen‡as autoimunes, linfomas e outros cƒnceres.;Biology;https://www.msdmanuals.com/pt/profissional/imunologia-dist%C3%BArbios-al%C3%A9rgicos/imunodefici%C3%AAncias/vis%C3%A3o-geral-das-imunodefici%C3%AAncias;135
226;naturally occurring;SetB;116;Subnutri‡Æo, comum em idosos, prejudica as respostas imunes.;Biology;https://www.msdmanuals.com/pt/profissional/imunologia-dist%C3%BArbios-al%C3%A9rgicos/imunodefici%C3%AAncias/vis%C3%A3o-geral-das-imunodefici%C3%AAncias;135
227;naturally occurring;SetB;117;"Ataxia-telangiectasia resulta de um defeito no reparo de DNA que frequentemente resulta em deficiˆncia humoral e celular; ela causa ataxia cerebelar progressiva, telangiectasias oculocutƒneas e infec‡äes sinopulmonares recorrentes.";Biology;https://www.msdmanuals.com/pt/profissional/imunologia-dist%C3%BArbios-al%C3%A9rgicos/imunodefici%C3%AAncias/ataxia-telangiectasia;136
228;naturally occurring;SetB;119;Com frequˆncia, os pacientes apresentam carˆncia de IgA e IgE e defeito progressivo de c‚lula T.;Biology;https://www.msdmanuals.com/pt/profissional/imunologia-dist%C3%BArbios-al%C3%A9rgicos/imunodefici%C3%AAncias/ataxia-telangiectasia;136
229;naturally occurring;SetB;121;Podem surgir anormalidades end¢crinas como disgenesia gon dica, atrofia testicular e diabetes mellitus.;Biology;https://www.msdmanuals.com/pt/profissional/imunologia-dist%C3%BArbios-al%C3%A9rgicos/imunodefici%C3%AAncias/ataxia-telangiectasia;136
230;naturally occurring;SetB;122;As infec‡äes sinopulmonares recorrentes causam pneumonia recorrente, bronquiectasia e doen‡a pulmonar obstrutiva cr“nica.;Biology;https://www.msdmanuals.com/pt/profissional/imunologia-dist%C3%BArbios-al%C3%A9rgicos/imunodefici%C3%AAncias/ataxia-telangiectasia;136
231;naturally occurring;SetB;123;Fazem-se testes a procura de anormalidades end¢crinas e cƒncer de acordo com as manifesta‡äes cl¡nicas.;Biology;https://www.msdmanuals.com/pt/profissional/imunologia-dist%C3%BArbios-al%C3%A9rgicos/imunodefici%C3%AAncias/ataxia-telangiectasia;136
232;naturally occurring;SetB;124;O tratamento com antibi¢ticos profil ticos ou imunoglobulinas pode ajudar os pacientes com ataxia-telangiectasia.;Biology;https://www.msdmanuals.com/pt/profissional/imunologia-dist%C3%BArbios-al%C3%A9rgicos/imunodefici%C3%AAncias/ataxia-telangiectasia;136
233;naturally occurring;SetB;125;AÿreflexÆo da luzÿ‚ um fen“meno ¢ptico que corresponde a incidˆncia de luz numa superf¡cie refletora, no qual retorna ao seu ponto de origem.;Physics;https://www.todamateria.com.br/reflexao-da-luz/;137
234;naturally occurring;SetB;126;A condu‡Æo t‚rmica, tamb‚m chamada de difusÆo t‚rmica, ‚ umÿtipo de propaga‡Æo de calorÿque acontece num meio material decorrente das agita‡äes das mol‚culas. ;Physics;https://www.todamateria.com.br/conducao-termica/;65
235;naturally occurring;SetB;127;Tem-se uma barra met lica onde uma de suas extremidades est  sendo colocada na presen‡a de uma fonte de calor, uma chama, por exemplo. A pessoa que est  segurando a barra logo perceber  que a outra parte, onde est  segurando, ficar  quente. ;Physics;https://mundoeducacao.bol.uol.com.br/fisica/transmissao-energia-termica.htm;67
236;naturally occurring;SetB;128;As part¡culas que estÆo em contato com a chama passam a ter maior energia em rela‡Æo …s part¡culas do restante da barra. As part¡culas com maior grau de energia passam a transferir essa energia, part¡cula por part¡cula, at‚ que todo o corpo esteja uniformemente aquecido. ;Physics;https://mundoeducacao.bol.uol.com.br/fisica/transmissao-energia-termica.htm;67
237;naturally occurring;SetB;129;Esse tipo de transferˆncia ocorre com maior ou menor facilidade dependendo da constitui‡Æo at“mica do material, a qual faz com que ele seja classificado condutor ou isolante de calor. ;Physics;http://meuartigo.brasilescola.uol.com.br/fisica/conducao-conveccao-irradiacao.htm;66
238;naturally occurring;SetB;130;Nas substƒncias condutoras esse processo de transferˆncia acontece mais r pido como, por exemplo, nos metais. ;Physics;http://meuartigo.brasilescola.uol.com.br/fisica/conducao-conveccao-irradiacao.htm;66
239;naturally occurring;SetB;131;J  os materiais nos quais esse processo ocorre de forma lenta sÆo denominados de maus condutores ou apenas de isolantes. SÆo exemplos de isolantes o isopor, a borracha e a lÆ.ÿ ;Physics;https://mundoeducacao.bol.uol.com.br/fisica/transmissao-energia-termica.htm;67
240;naturally occurring;SetB;132; o tipo de propaga‡Æo do calor que ocorre nos fluidos em geral em decorrˆncia da diferen‡a de densidade entre as partes que formam o sistema. ;Physics;http://meuartigo.brasilescola.uol.com.br/fisica/conducao-conveccao-irradiacao.htm;66
241;naturally occurring;SetB;133;Convec‡Æo: ‚ o processo de transferˆncia de calor que ocorre em razÆo dos fluidos, em face das diferen‡as de densidade entre as partes que constituem o sistema.;Physics;https://brasilescola.uol.com.br/fisica/dilatacao-termica-calorimetria.htm;63
242;naturally occurring;SetB;134;Um exemplo disso ocorre, por exemplo, no resfriamento dos alimentos dentro da geladeira. ;Physics;https://mundoeducacao.bol.uol.com.br/fisica/transmissao-energia-termica.htm;67
243;naturally occurring;SetB;135;Pelo fato do ar frio ser mais denso que o ar quente ‚ que o congelador fica na parte superior da geladeira. ;Physics;https://mundoeducacao.bol.uol.com.br/fisica/transmissao-energia-termica.htm;67
244;naturally occurring;SetB;136;Irradia‡Æo t‚rmica, radia‡Æo t‚rmica ou radia‡Æo de corpo negro ‚ a radia‡Æo eletromagn‚tica emitida por um corpo em qualquer temperatura, constituindo uma forma de transmissÆo de calor, ou seja, por meio deste tipo de radia‡Æo ocorre transferˆncia de energia t‚rmica na forma de ondas eletromagn‚ticas.;Physics;https://pt.wikipedia.org/wiki/Irradia%C3%A7%C3%A3o_t%C3%A9rmica;138
245;naturally occurring;SetB;137;A irradia‡Æo (ou radia‡Æo) t‚rmica ‚ uma das formas de propaga‡Æo do calor que ocorre por meio de ondas eletromagn‚ticas, chamadas de ondas de calor. ;Physics;https://www.todamateria.com.br/irradiacao-termica/;139
246;naturally occurring;SetB;138;[‚] Importante destacar que a condu‡Æo e a convec‡Æo sÆo produzidas em meios materiais, enquanto a irradia‡Æo pode ocorrer nos materiais e ainda, no v cuo. ;Physics;https://www.todamateria.com.br/irradiacao-termica/;139
247;naturally occurring;SetB;139;A condu‡Æo e a convec‡Æo sÆo formas de propaga‡Æo de calor que para ocorrer ‚ necess rio que haja meio material, contudo, existe uma forma de propaga‡Æo de calor que nÆo necessita de um meio material (v cuo) para se propagar, esta ‚ aÿirradia‡Æo t‚rmica. ;Physics;http://meuartigo.brasilescola.uol.com.br/fisica/conducao-conveccao-irradiacao.htm;66
248;naturally occurring;SetB;140; dessa forma que a Terra ‚ aquecida pelo Sol todos os dias e que o caf‚ ‚ mantido quentinho dentro de uma garrafa t‚rmica. ;Physics;https://mundoeducacao.bol.uol.com.br/fisica/transmissao-energia-termica.htm;67
249;naturally occurring;SetB;141;Aÿcorrente el‚tricaÿdesigna o movimento ordenado de cargas el‚tricas [...] dentro de um sistema condutor. ;Physics;https://www.todamateria.com.br/corrente-eletrica/;140
250;naturally occurring;SetB;142;Eletrost tica: estuda os efeitos produzidos por cargas el‚tricas em repouso, estudando carga el‚trica, campo el‚trico, potencial el‚trico. ;Physics;http://alunosonline.uol.com.br/fisica/eletricidade.html;72
251;naturally occurring;SetB;143;Eletrost tica: dedica-se ao comportamento das cargas el‚tricas sem movimento, ou em estado de repouso.;Physics;https://www.todamateria.com.br/eletricidade/;73
252;naturally occurring;SetB;144;Eletrodinƒmica: respons vel pelo estudo das cargas el‚tricas em movimento. ;Physics;https://mundoeducacao.bol.uol.com.br/fisica/eletricidade.htm;70
253;naturally occurring;SetB;145;A Eletrodinƒmica dedica-se … compreensÆo dos fen“menos que envolvem asÿcargas el‚tricasÿem movimento. ;Physics;http://alunosonline.uol.com.br/fisica/eletricidade-.html;71
254;naturally occurring;SetB;146;Eletromagnetismo: estuda os efeitos produzidos por essas cargas, estudando o campo magn‚tico e suas influˆncias, campo magn‚tico gerado por correntes el‚tricas, for‡as magn‚ticas sobre correntes el‚tricas e indu‡Æo eletromagn‚tica. ;Physics;http://alunosonline.uol.com.br/fisica/eletricidade.html;72
255;naturally occurring;SetB;147;OÿEletromagnetismoÿanalisa os fen“menos que relacionam Eletricidade e Magnetismo. ;Physics;http://alunosonline.uol.com.br/fisica/eletricidade-.html;71
256;naturally occurring;SetB;148;Corrente el‚trica ‚ o fluxo ordenado de part¡culas portadoras de carga el‚trica ou ‚ o deslocamento de cargas dentro de um condutor, quando existe uma diferen‡a de potencial el‚trico entre as extremidades.;Physics;https://pt.wikipedia.org/wiki/Corrente_el%C3%A9trica;74
257;naturally occurring;SetB;149;Aÿcorrente el‚tricaÿ‚ o fluxo ordenado deÿcargas el‚tricas, que se movem de forma orientada em umÿcondutor el‚trico s¢lido ou em solu‡äes i“nicas. ;Physics;http://brasilescola.uol.com.br/o-que-e/fisica/o-que-e-corrente-eletrica.htm;76
258;naturally occurring;SetB;150;Circuito el‚trico ‚ um circuito fechado. Ele come‡a e termina no mesmo ponto e ‚ formado por v rios elementos que se ligam e, assim, tornam poss¡vel a passagem da corrente el‚trica. ;Physics;https://www.todamateria.com.br/circuito-eletrico/;141
259;naturally occurring;SetB;151;A tensÆo el‚trica (?V), tamb‚m chamada de diferen‡a de potencial (ddp), caracteriza a diferencial do potencial el‚trico de dois pontos num condutor. ;Physics;https://www.todamateria.com.br/corrente-eletrica/;140
260;naturally occurring;SetB;152;Campo Magn‚tico ‚ a concentra‡Æo de magnetismo que ‚ criado em torno de uma carga magn‚tica num determinado espa‡o.;Physics;https://www.todamateria.com.br/campo-magnetico/;142
261;naturally occurring;SetB;153;A corrente el‚trica ‚ dita cont¡nua quando seu sentido noÿcircuitoÿ‚ £nico, ou seja, o movimento dos portadores de carga que compäem a corrente sempre acontece da mesma forma. ;Physics;http://brasilescola.uol.com.br/o-que-e/fisica/o-que-e-corrente-eletrica.htm;76
262;naturally occurring;SetB;154;Quando o sentido de movimento dos portadores de carga ‚ vari vel, a corrente el‚trica ‚ denominada deÿcorrente alternada. ;Physics;http://brasilescola.uol.com.br/o-que-e/fisica/o-que-e-corrente-eletrica.htm;76
263;naturally occurring;SetB;155;[No Efeito Joule, ] Os el‚trons transferem energia para os  tomos da rede at“mica, quando colidem com estes ap¢s serem acelerados pelas for‡as el‚tricas.;Physics;http://alunosonline.uol.com.br/fisica/efeitos-corrente-eletrica.html;143
264;naturally occurring;SetB;159;Antibi¢ticos profil ticos podem ajudar a prevenir infec‡äes, e interferon gama pode ajudar a restaurar parte da fun‡Æo do sistema imune. ;Biology;https://www.msdmanuals.com/pt/profissional/imunologia-dist%C3%BArbios-al%C3%A9rgicos/imunodefici%C3%AAncias/s%C3%ADndrome-de-ch%C3%A9diak-higashi;144
265;naturally occurring;SetB;160;Doses de pulso de corticoides e esplenectomia algumas vezes induzem … remissÆo transit¢ria. ;Biology;https://www.msdmanuals.com/pt/profissional/imunologia-dist%C3%BArbios-al%C3%A9rgicos/imunodefici%C3%AAncias/s%C3%ADndrome-de-ch%C3%A9diak-higashi;144
266;naturally occurring;SetB;164;A candid¡ase mucocutƒnea cr“nica ‚ um dist£rbio de imunodeficiˆncia prim riaÿque envolveÿdefeitos nas c‚lulas T.;Biology;https://www.msdmanuals.com/pt/profissional/imunologia-dist%C3%BArbios-al%C3%A9rgicos/imunodefici%C3%AAncias/candid%C3%ADase-mucocut%C3%A2nea-cr%C3%B4nica;145
267;naturally occurring;SetB;168;O diagn¢stico da candid¡ase mucocutƒnea cr“nica baseia-se na presen‡a de candid¡ase recorrente na pele ou mucosas quando nenhuma outra causa conhecida de infec‡Æo por cƒndida est  presente [...]. ;Biology;https://www.msdmanuals.com/pt/profissional/imunologia-dist%C3%BArbios-al%C3%A9rgicos/imunodefici%C3%AAncias/candid%C3%ADase-mucocut%C3%A2nea-cr%C3%B4nica;145
268;naturally occurring;SetB;169;Em geral, as infec‡äes podem ser controladas com antif£ngicos t¢picos. ;Biology;https://www.msdmanuals.com/pt/profissional/imunologia-dist%C3%BArbios-al%C3%A9rgicos/imunodefici%C3%AAncias/candid%C3%ADase-mucocut%C3%A2nea-cr%C3%B4nica;145
269;naturally occurring;SetB;171;A heran‡a ‚ autoss“mica recessiva. ;Biology;https://www.msdmanuals.com/pt/profissional/imunologia-dist%C3%BArbios-al%C3%A9rgicos/imunodefici%C3%AAncias/defici%C3%AAncia-de-ades%C3%A3o-leucocit%C3%A1ria;146
270;naturally occurring;SetB;174;Rec‚m-nascidos gravemente afetados apresentam infec‡äes necr¢ticas de tecido mole, recorrentes ou progressivas, por estafilococos e microrganismos Gram-negativos, al‚m de periodontite, deficiˆncia na cicatriza‡Æo de feridas, nenhuma forma‡Æo de pus, leucocitose e atraso (>ÿ3 semanas) no desprendimento do coto umbilical. ;Biology;https://www.msdmanuals.com/pt/profissional/imunologia-dist%C3%BArbios-al%C3%A9rgicos/imunodefici%C3%AAncias/defici%C3%AAncia-de-ades%C3%A3o-leucocit%C3%A1ria;146
271;naturally occurring;SetB;175;Essas infec‡äes tornam-se, de forma crescente, dif¡ceis de controlar. ;Biology;https://www.msdmanuals.com/pt/profissional/imunologia-dist%C3%BArbios-al%C3%A9rgicos/imunodefici%C3%AAncias/defici%C3%AAncia-de-ades%C3%A3o-leucocit%C3%A1ria;146
272;naturally occurring;SetB;176;A transmissÆo de calor pode ocorrer de trˆs formas: condu‡Æo, convec‡Æo e irradia‡Æo.;Physics;https://mundoeducacao.bol.uol.com.br/fisica/transmissao-energia-termica.htm;67
273;naturally occurring;SetB;177;A transferˆncia de calor de um corpo para outro ocorre mediante a diferen‡a de temperatura entre eles.;Physics;https://mundoeducacao.bol.uol.com.br/fisica/transmissao-energia-termica.htm;67
274;naturally occurring;SetB;179;Terapia gen‚tica, que est  sob estudo, parece promissora.;Psychology;https://www.msdmanuals.com/pt/profissional/imunologia-dist%C3%BArbios-al%C3%A9rgicos/imunodefici%C3%AAncias/defici%C3%AAncia-de-ades%C3%A3o-leucocit%C3%A1ria;146
275;naturally occurring;SetB;180;Os transtornos bipolares se iniciam com uma fase aguda de sintomas a que se segue um curso de reca¡das e remissäes repetidas.;Psychology;https://www.msdmanuals.com/pt/profissional/transtornos-psiqui%C3%A1tricos/transtornos-do-humor/transtornos-bipolares;166
276;naturally occurring;SetB;181;O processo de contra‡Æo e dilata‡Æo dos corpos ocorre em virtude do aumento ou diminui‡Æo do grau de agita‡Æo das mol‚culas que constituem os corpos;Physics;https://brasilescola.uol.com.br/fisica/dilatacao-termica-calorimetria.htm;63
277;naturally occurring;SetB;182;Ao aquecer um corpo, por exemplo, ocorrer  um aumento da distƒncia entre suas mol‚culas em consequˆncia da eleva‡Æo do grau de agita‡Æo delas.;Physics;https://brasilescola.uol.com.br/fisica/dilatacao-termica-calorimetria.htm;63
278;naturally occurring;SetB;186;Motiva‡Æo ‚ uma for‡a que aciona e direciona o comportamento.;Psychology;http://pepsic.bvsalud.org/scielo.php?script=sci_arttext&pid=S1517-55452005000100012;168
279;naturally occurring;SetB;188;Basicamente, a criatividade pode ser conceituada como um conjunto de capacidades que permitem uma pessoa comportar-se de modos novos e adaptativos em determinados contextos;Psychology;http://www.cienciasecognicao.org/pdf/v14_3/m96.pdf;170
280;naturally occurring;SetB;189;Hipnose ‚ um procedimento durante o qual um profissional de sa£de ou pesquisador sugere que um cliente, paciente, ou um sujeito experimente mudan‡as de sensa‡äes, percep‡äes, pensamentos e comportamentos.;Psychology;https://www.ic.unicamp.br/~wainer/cursos/906/trabalhos/hipnose.pdf;171
281;naturally occurring;SetB;190;Agorafobia significa medo f¢bico de espa‡os abertos, mas designa actualmente uma perturba‡Æo f¢bica constitu¡da por fobias m£ltiplas e difusas, associadas a ansiedade generalizada e redu‡Æo progressiva da possibilidade de afastamento dos locais onde o sujeito se sente seguro.;Psychology;www.scielo.mec.pt/pdf/aps/v25n4/v25n4a12.pdf;172
282;naturally occurring;SetB;191;inteligˆncia emocional ‚ um tipo de inteligˆncia que envolve as emo‡äes voltadas em prol de si mesmo.;Psychology;https://meuartigo.brasilescola.uol.com.br/psicologia/inteligencia-emocional-equilibrio-comportamental.htm;173
283;naturally occurring;SetB;192;Sonambulismo ‚ um transtorno do sono em que a pessoa anda ou faz alguma atividade enquanto dorme;Psychology;https://www.minhavida.com.br/saude/temas/sonambulismo;174
284;naturally occurring;SetB;193;Segundo a Organiza‡Æo Mundial de Sa£de (OMS), a deficiˆncia mental ‚ uma interrup‡Æo ou desenvolvimento incompleto do funcionamento mental, havendo altera‡Æo das faculdades que determinam o n¡vel global de inteligˆncia (fun‡äes cognitivas, linguagem, motricidade e capacidades sociais).;Psychology;http://www.itad.pt/deficiencia-mental/;175
285;naturally occurring;SetB;194;a opiniÆo acerca de si (auto-conceito), somada ao valor ou sentimento que se tem de si mesmo (amor pr¢prio, auto-valoriza‡Æo), adicionado a todos os demais comportamentos e pensamentos que demonstrem a confian‡a, seguran‡a e valor que o indiv¡duo d  a si (auto-confian‡a), nas rela‡äes e intera‡äes com outras pessoas e com o mundo.;Psychology;https://www.inpaonline.com.br/auto-estima/;176
286;naturally occurring;SetB;195;No entanto, a baixa autoestima pode ser o gatilho de muitos problemas psicol¢gicos, como depressÆo, neurose, timidez, vergonha, entre outros, e um dos principais temas a ser discutido e aceito em uma terapia com um profissional da psicologia.;Psychology;https://conceitos.com/autoestima/;177
287;naturally occurring;SetB;196;Psicose ‚ um tipo de doen‡a mental que se caracteriza pelos del¡rios e pelas alucina‡äes;Psychology;https://conceito.de/psicose;178
288;naturally occurring;SetB;197;A depressÆo (CID 10 - F33) ‚ um dist£rbio que gera uma tristeza profunda, perda de interesse generalizado, falta de ƒnimo, de apetite, ausˆncia de prazer e oscila‡äes de humor que podem acabar em pensamentos suicidas.;Psychology;https://www.minhavida.com.br/saude/temas/depressao;179
